vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0005,Audi,2023-01-01 00:00:00,55643.48958,98.70300781,1779.384881,30.54930338,86.86482235,68.09212577,0.342633334,60.51121119,17.36784299,33.60957729,601.1331595,2.297771632,1520.074738,551.8155685,9.054225046,359.277813,0,16.38425264,112.6964817,69.49066067,95.68426351,57.40608323,13.08062548,28.29997636,16.89368153,14.22779643,49.36667346,98.96167728,74.46532348,25.41382897,79.05476684,31.96108506,80.42605436,0,1,0,03-01-2023 00:00,Low Brake Fluid
VEH0005,Audi,2023-01-01 00:30:00,55702.54475,97.65964636,1979.365063,36.47404064,92.21057742,95.54209422,8.350359781,27.97185268,13.06489186,36.70798502,386.8779947,1.509313849,1520.78242,862.9692039,9.036179379,56.40988918,0,76.87743498,61.66523739,27.5455148,62.91837345,48.08955921,12.20873288,56.71688272,18.4127083,13.73327732,50.44722881,98.94884645,0.0,20.01530989,40.90378305,30.82072422,81.62581944,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 00:35:00,55766.51034,87.02437994,2219.889043,40.56881427,91.64097797,48.00211624,3.856835831,22.30378879,46.77215758,66.8353645,628.6690278,2.427189797,1521.197917,1011.765238,9.021789646,155.9843277,0,3.480001388,49.45229413,94.99824328,103.8966411,59.54324781,12.9793186,-0.566171859,25.99058817,14.16243492,67.34189999,98.93929365,170.5582315,42.22687257,50.27550638,33.40279285,75.02981956,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 00:36:00,55733.49927,93.34820871,1641.873483,37.03977404,92.14523693,2.96997533,6.226594624,68.48777574,30.42309719,39.10541544,290.1655391,1.635868089,1521.1539,994.3568261,9.030454528,68.17616481,0,8.658081133,38.2238209,85.27790818,46.5924278,31.73267681,13.901087,-6.420277948,34.33112156,13.88502376,94.39342443,98.94427607,114.7711085,44.37901668,39.98570667,29.00807742,77.88187018,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 00:53:00,55646.46521,85.2792278,2520.44554,50.25972513,85.41871637,8.512885082,3.7479909,55.57675482,2.212264196,54.1079281,336.4721141,1.703470824,1520.216923,1057.62039,9.047629856,92.6868558,0,17.10262915,-11.12946646,92.82847186,27.96648638,107.1051074,13.12303597,14.470303,34.40329376,14.79201577,42.85805953,98.95711955,79.33292795,27.04496035,61.22236938,31.89179585,77.30538801,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 00:56:00,55659.56494,98.01727221,2259.598834,63.4122703,84.45968479,30.38691733,4.335493434,32.52489854,19.7141634,61.48348868,580.8154837,2.025078014,1520.575298,953.0281154,9.045123709,82.45184958,0,9.384028952,23.21204313,57.89634773,26.72485542,59.31071435,13.42178008,25.75170685,34.65125575,14.10545269,78.74212668,98.95355829,53.51805944,29.28324666,55.38233906,32.95126019,76.60838801,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 02:13:00,56080.79791,94.55796057,2114.719608,40.5021802,89.12735511,68.50328538,4.703267633,24.27513848,42.47654108,55.92268483,355.0310812,1.082868851,1524.396215,947.0220864,8.932625363,39.05144559,0,81.34950335,57.55845033,63.35381579,43.07371766,71.78721468,12.98077329,-5.138324634,31.84372006,13.83440756,79.98521687,98.90031673,134.2471932,25.891835,69.80132616,28.72803236,84.48034725,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 02:30:00,56024.54495,91.34118701,882.8041916,26.75162397,92.56206744,7.713224728,11.34101547,72.16924837,30.6257376,35.48519448,622.1276142,1.065137088,1523.640422,901.7353503,8.957765303,63.94109334,1,56.36344257,66.03956326,90.85591924,62.69794861,129.5906835,11.96901068,-4.478957377,17.64795207,14.2975834,65.37341257,98.91322027,76.89879734,31.46496673,76.48221219,32.87718814,78.42120147,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 03:12:00,56223.02829,88.0172982,1623.262144,39.08447007,90.57742242,66.43291015,8.833070166,28.63748205,40.74298623,69.2011163,505.060616,1.406537784,1525.705257,1019.348052,8.912063,54.89060182,0,1.035363634,40.63912436,38.66951442,73.16164519,80.85397824,12.32455098,21.1464133,24.42020822,14.20087351,44.43279108,98.88389166,64.07938563,26.69312594,42.30787188,29.47884234,79.70684643,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 03:54:00,56078.79172,96.40089677,1226.309795,49.3387022,96.20627797,14.14959457,3.781538624,31.43711959,33.68408047,44.13991136,112.4008579,2.310237396,1524.170649,890.3258067,8.935668878,159.0042616,0,97.8068282,21.7585195,69.51190477,23.6344752,47.9476421,12.96907762,-13.94395297,26.38719338,14.05254985,89.86738414,98.90527616,50.49639026,40.1722659,81.77433566,28.11183025,79.0469851,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 04:12:00,55830.1305,94.13681741,2282.398547,33.41953356,89.35052501,30.25520528,0.200179096,6.278118916,34.82735739,0.0,153.2324158,1.579338539,1522.150214,1095.449812,9.00147127,92.27217016,0,51.98604302,85.5304566,104.1426602,48.72289651,25.68385494,12.57107167,15.93994928,30.86647863,14.15557421,73.5464095,98.93245112,55.53158901,17.889748,68.22049021,34.20596229,80.30673804,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 04:19:00,56572.6583,87.82328372,2245.255746,26.15315323,89.81346543,40.13579322,3.724363945,73.91442434,46.934967,61.8228428,337.5649423,1.185764424,1528.827758,934.9156053,8.846910352,13.8801728,0,97.25930868,107.5100843,111.8074497,78.11967554,140.4723651,12.43810361,7.300287013,29.48493427,14.0592901,47.10238746,98.84292863,82.17952618,33.98667179,54.38398463,33.52057447,77.20905207,0,0,0,01-01-2050 00:00,No Failure
VEH0005,Audi,2023-01-01 05:29:00,55817.54138,97.08783865,1498.042121,47.49107285,91.18940566,24.9673637,5.584726009,47.89077476,33.10134693,77.37199325,589.0670378,1.969014644,1521.541618,909.1330339,9.012937689,107.4387162,0,83.56776212,80.54762608,35.39545362,16.70542786,81.41379256,12.40281723,57.34188066,21.64015466,13.97042912,74.99437933,98.93678172,57.99689435,26.56233774,82.68786917,30.99062017,79.26807672,0,0,0,01-01-2050 00:00,No Failure
