vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0014,Hyundai,2023-01-01 00:00:00,36821.2223,87.08434692,2135.680315,41.50476139,96.50999393,48.90868476,3.308920222,48.76949531,31.64365245,70.40665187,137.3524146,1.543253466,1524.465631,1075.493295,7.240704253,2.100020032,0,55.22536663,103.2921937,81.08862244,38.09827464,81.38732808,12.45990943,-8.720819195,21.09896132,14.37303757,78.28098868,97.25981905,117.7046547,34.66896332,59.08621242,29.71285678,80.02354664,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 00:52:00,36913.51837,96.52287937,2807.401162,55.40639747,87.10838083,89.04630064,3.073673411,24.94394207,14.15690289,55.90104794,470.0815028,1.394576843,1525.218187,1098.479906,7.220747181,89.88255608,0,31.09021242,46.81511267,1.872864662,17.92927126,38.84184105,11.92321406,20.20620593,28.61998148,14.07543396,97.36387757,97.24707175,158.210171,51.04585768,43.94206166,28.58899655,84.9976959,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 00:54:00,36847.63417,91.16720154,3021.318752,51.25279801,89.80696612,41.99252631,6.411996761,100.0,39.09399488,69.07803281,328.315322,1.531929286,1524.679,837.0179574,7.232027239,64.59281868,0,26.54114456,89.96733553,74.77794439,27.28642202,42.76473383,12.58103892,28.10007843,32.18734528,14.01016069,48.12920279,97.256555,129.7216695,28.40666083,62.43046973,31.94791222,83.606399,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 00:56:00,37033.18449,101.0508962,2811.931237,37.24436232,86.37437174,71.4087372,5.686947322,22.19899537,43.22959473,45.25332889,436.7532353,2.594656935,1526.115195,970.6665654,7.202745617,126.2372805,0,20.35826828,56.84972462,80.0189701,60.38017101,-5.276021337,12.85767747,24.03351439,21.54894432,14.15851988,64.85386346,97.23808599,49.50633641,28.08396754,19.62840779,31.58923124,81.5739155,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 01:06:00,36983.39075,97.60262928,2255.320445,53.34968939,91.20878454,63.7841866,6.742285578,53.03810389,75.25394589,78.9486332,408.2672336,1.474506852,1525.701288,888.1148045,7.207627563,120.2430202,0,62.77794923,-23.70929363,83.89767566,41.65099921,90.38683822,12.4769716,33.12084614,31.11154825,13.84599662,78.20123854,97.23990904,70.4852352,35.829348,48.34116418,33.4062364,76.64868763,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 01:20:00,36850.41745,90.96433338,2564.500866,44.97140988,93.02715155,10.48803015,6.453185725,48.62801766,33.36274212,45.38103993,490.8093621,1.674094835,1524.909176,978.6024765,7.230685235,155.6582782,0,57.97967841,44.74844517,35.48285295,62.47865265,63.13989069,11.56250791,20.9397268,23.44019616,14.29317641,55.73672195,97.25375341,77.34854786,31.54455932,38.77141309,33.37096165,81.59753663,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 01:20:00,37143.1565,91.14861563,1356.862772,43.3845877,87.44802657,52.02793026,3.74435895,30.31384646,0.0,42.74204606,327.8964071,1.861533946,1526.434688,873.8622339,7.181694755,108.5170037,0,55.09729782,83.85955747,62.69881936,115.4441555,46.94004506,12.27786978,46.07208865,18.65510789,14.16230267,77.27863119,97.22804946,54.25073912,27.24483857,60.85272442,34.37502396,84.93446119,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 01:36:00,36892.76435,96.76923259,2007.458054,28.89436074,87.46681739,49.0870128,12.11602791,38.30758174,18.49759792,55.34499276,603.0049192,1.624123036,1525.035056,1059.629281,7.226983025,150.6394377,0,38.17702491,130.4030434,34.77713109,87.00817759,63.37193714,13.45285714,20.44606587,22.8912315,14.25061568,93.99448569,97.25033823,44.6166132,27.67918533,54.52841141,29.10334275,84.71111255,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 02:12:00,37176.91922,95.35064329,700.0,48.1720537,89.59319964,99.90965171,3.392662864,26.51054371,62.85094527,74.66968157,741.3801196,0.341317895,1526.815403,1135.475433,7.180177813,164.5121832,0,81.15751452,100.6503758,49.87889473,35.86704488,67.0443303,12.04570581,29.90858314,27.62457409,14.33450553,54.44985708,97.22521156,42.61918198,39.25167599,57.50507838,31.92642772,79.93807356,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 02:36:00,37220.35376,101.300966,963.6254049,47.95496631,86.72588066,4.527626363,10.00087932,42.74881852,18.3912073,51.70972028,315.9555159,2.318927927,1527.369586,1078.32103,7.174062239,63.20017108,1,39.01316483,77.72350776,79.67618872,44.69916862,77.00234007,12.30199331,40.81104998,26.06370179,14.2451809,44.54506799,97.21916312,14.84347775,46.8083625,64.71559893,28.35647246,76.7588001,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 02:56:00,37328.04698,91.00996266,1270.674555,62.30336968,88.88131603,99.82942149,4.595008028,59.79633571,4.50127616,64.80368099,260.3611888,1.175669955,1527.833752,905.4434636,7.155711109,146.278197,0,9.786142041,83.89823524,75.21339388,52.11918161,61.87387674,13.28316399,7.109135776,26.40213797,14.21374215,51.26287982,97.21145819,40.11280913,35.74081332,81.20883717,34.76258494,75.30858834,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 03:00:00,37301.13974,96.04484358,2637.605262,39.1678763,93.20858108,48.44053991,4.577867988,57.58258913,54.00537843,41.51069322,293.2990697,1.323214831,1527.761242,1101.974867,7.159005272,115.778867,0,5.723082676,5.215174118,55.77431686,79.63705411,39.54199022,12.50747868,8.484976665,20.72839884,14.63181692,62.34417072,97.2124673,102.3894406,25.1900919,69.29716184,29.70473886,81.92992082,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 03:48:00,37396.10087,91.84717578,1862.856202,26.69317892,90.39244207,1.524306788,7.667062614,18.81009736,6.931158275,69.25005071,498.6522435,1.414751752,1529.017747,855.2800649,7.142822901,62.39175974,0,52.29856561,35.25034177,31.24401292,90.73445894,72.09045705,11.99019593,5.133733369,23.68449207,14.47990359,55.62517185,97.19861668,68.22335506,-3.959662954,66.01463542,33.06896497,81.39670491,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 03:54:00,37567.36346,99.09733794,1728.602241,50.55217695,90.36422548,60.45079745,4.069216873,38.80731271,44.40032601,50.29540951,331.6011866,1.703260133,1530.83927,1121.3146,7.106281283,100.6834662,0,49.78606277,50.55708548,45.81839771,93.79222598,43.2831854,12.05226602,32.42924632,24.32395932,13.68154141,65.14061364,97.17839753,101.2192459,27.48394119,33.79338118,28.38723012,79.96844537,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 03:55:00,36950.0336,92.63053114,1992.399278,36.14154682,90.15588545,12.93181545,9.185008085,31.47136922,35.68232683,37.86485257,516.096228,1.464100689,1525.23809,1280.166083,7.212221693,131.7832547,0,27.10025238,46.61263044,48.71455138,55.44889701,48.07060426,12.98240703,22.54237974,18.46492866,13.89398176,54.30905066,97.24435111,89.17139277,23.80722434,96.16950021,29.47930398,81.97667691,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 04:12:00,37253.30819,92.37927944,1619.371132,66.03362002,88.00652596,76.41652273,1.275800055,25.47508134,53.09288294,21.83462998,246.1263636,0.936072042,1527.632744,1216.729287,7.16441333,34.19675623,0,24.3530259,67.37736834,20.74861323,20.37809358,101.2932695,11.75702471,-24.06532383,17.23339489,14.10900851,94.75517741,97.21614439,76.12959188,34.28545791,45.32536033,28.60795692,80.98150722,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 05:15:00,37420.6503,96.1567519,2767.564011,45.70959735,85.87800721,63.88285661,0.405058729,41.31845657,27.94825796,38.8920826,513.8678963,2.452715888,1529.743173,1013.401895,7.133570489,22.63215656,0,73.45381342,63.75655666,84.16588783,4.330540084,46.0631636,12.90251962,1.864574027,18.49874427,14.03602729,76.61975707,97.19052376,82.42074859,25.60125554,75.83775711,29.60194877,75.06130643,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 06:40:00,37070.81803,95.11072193,2272.603713,53.35373216,87.85310822,34.2783506,4.600664794,42.0930368,42.06564142,62.94184044,330.3820722,1.518827025,1526.245096,1088.912637,7.192852024,147.37348,1,64.48447688,15.61169857,-5.080452491,49.94305875,85.87491409,12.23360478,8.382307097,15.72850695,14.50115666,77.78366311,97.23351066,23.84535469,37.02852613,73.45989489,30.52294467,77.30042095,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 06:54:00,37099.6613,100.2682378,1890.729436,53.95687703,85.31331064,9.436544277,4.960367418,36.11238622,19.35699237,74.03400813,340.2213736,1.106868608,1526.260571,1086.56258,7.188843691,84.44487743,0,75.68739254,128.6607329,56.79780633,54.2727517,26.72714594,12.18108624,-11.46616131,25.49991153,14.55314443,68.62600601,97.23153647,133.0541178,31.27510831,43.83771164,31.69521278,82.29953105,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 08:13:00,37339.91477,94.58290664,700.0,53.34250751,88.30056916,84.49688462,2.112064625,57.97794117,0.0,23.71294214,377.7813371,0.967813468,1528.13154,962.9366604,7.150272842,34.55198811,0,34.69233162,81.72918818,57.83563178,57.51580338,72.64200927,12.99868418,4.754300975,21.93112111,13.76451439,87.83271587,97.20671578,87.38702848,40.71479032,66.62982074,28.24563031,78.54170086,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 08:30:00,37774.92573,89.6347668,933.6741993,30.7680776,85.93006306,6.853098745,4.397592765,59.37652748,36.10568661,15.60598404,702.2098858,1.483786713,1533.220072,1052.28879,7.040027765,70.41889013,0,12.55492081,71.14826855,45.59584132,34.1625935,53.27220767,12.4088046,21.81027503,19.1552418,13.64448079,98.54287205,97.15755661,49.05193648,31.45500697,53.80103081,29.70937759,83.04185276,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 10:12:00,37179.20132,91.35764451,2292.729733,36.54052469,88.73776352,31.90324039,5.555071511,37.42142148,29.54277878,44.0735409,720.2870108,1.753953711,1527.150119,1002.565006,7.177456069,86.3775,0,53.75771021,111.0999334,5.708581316,78.35290977,52.93164621,11.70693255,-32.17002942,19.92616084,14.24456944,62.40436579,97.22090132,120.4251765,45.37510857,56.57808445,29.42554715,76.98306718,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 10:20:00,37706.35252,101.4549586,1765.199842,33.88642471,86.07187573,42.4695348,6.18355528,54.77382671,28.27718877,83.91140385,219.9232358,2.141272125,1532.298693,970.1940776,7.066328415,46.43065076,0,95.10752065,48.45175972,87.44398061,69.00523987,48.42467036,13.06378105,-13.0153148,20.29462765,13.86687747,88.65830085,97.16318763,65.64367102,47.61727315,76.57212763,34.34391936,80.46134095,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 11:44:00,37449.25544,94.57508254,1574.911821,42.45560645,85.34256254,88.85250365,4.274175252,35.07814748,8.543127004,48.60430608,399.6695802,0.416197324,1529.892958,1109.028301,7.132305023,64.21719116,0,77.84137089,115.4713515,45.39369938,29.40613206,29.91576166,13.35278405,-2.682426627,22.6153079,14.04990931,58.27292404,97.18815138,102.5569016,32.09675341,47.48834027,31.824728,83.27796093,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 12:30:00,37546.06462,90.17353579,2146.210496,34.83646183,87.81407642,18.12128304,2.118268209,62.63871369,40.85506169,26.96115311,458.4059756,1.941321525,1530.687418,1136.090108,7.111741965,38.91921348,0,45.88937247,92.99855378,48.75646544,87.60511665,72.05063017,12.6936169,1.521034568,19.99076253,14.06134213,76.28442335,97.18056427,75.28910536,32.07917892,73.56037145,33.94300515,76.10762858,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 16:26:00,37629.92748,103.0952372,700.0,47.12043343,89.24790207,59.76022146,7.178852438,7.516175522,15.32882356,57.37522071,480.0061789,0.581026213,1531.545089,864.1851696,7.081928981,125.5784114,0,36.78998181,98.84231925,46.09016733,13.06017204,90.39844001,12.08467352,-34.1688018,23.2090741,14.00932684,92.52545112,97.16955598,32.05766264,25.04966778,41.90006382,33.60196042,82.80885081,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 16:30:00,37672.41399,85.91603165,3631.8206,37.44335121,90.75353044,7.033112413,5.617031423,33.54687414,37.78178311,4.164546116,691.317962,1.939784094,1531.990779,902.3077318,7.075189577,52.09093579,0,67.44190586,54.97649095,69.71392441,50.25180008,34.15461608,12.4659099,15.41949482,31.68429857,14.04800567,64.19005879,97.1674563,12.30241424,44.49609662,77.63095567,29.54095481,77.36627902,0,0,0,01-01-2050 00:00,No Failure
VEH0014,Hyundai,2023-01-01 16:40:00,37403.09335,93.98299005,1379.699338,46.12308414,84.91849453,3.829614464,5.911181372,28.7027699,7.251507295,65.81735539,422.7052865,1.060078852,1529.512629,1094.916829,7.13916856,40.13187378,0,79.85125795,17.268266,125.3408313,-15.65359125,68.7504336,12.25291803,-19.65563164,29.19342344,13.88396741,72.43699558,97.19460376,63.17804265,5.766478586,50.16966115,28.44180107,75.09071906,0,0,0,01-01-2050 00:00,No Failure
