vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0000,BMW,2023-01-01 00:00:00,31381.56174,99.38821282,2212.155243,55.52250451,91.78810524,68.36816243,4.076315063,93.47578191,5.939225825,36.81773211,123.5716478,1.24683455,1090.660799,948.0490608,7.751080785,209.7159269,0,3.93963571,33.44228269,31.1656271,59.63654275,52.39809728,11.77245845,-56.67792042,28.47222589,14.28171334,62.57250742,90.82879196,116.5012388,24.18705745,83.78579579,31.98629615,78.20339506,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 00:56:00,31391.28416,84.11870563,961.795251,57.79934565,87.28328177,99.06439354,7.05916809,77.43409034,51.2195021,46.28114739,459.5536217,1.918611283,1090.869529,1159.397764,7.745845922,99.57412845,0,88.70521853,109.4151514,41.51417459,60.88540157,57.82186373,12.2866385,-26.11175597,25.79931826,14.01173255,83.556121,90.82623809,39.4099332,15.14887543,57.4185014,30.62053943,84.38972665,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 01:00:00,31490.41186,96.88726327,2647.979969,38.4389643,93.02901086,20.8719309,6.814661761,45.95380855,18.42469176,67.72964779,764.7352806,2.080483799,1091.620959,971.6275127,7.727313915,13.52096128,0,46.27074621,18.49403127,49.35862501,119.7240551,142.0301214,13.19895949,22.58502663,24.25183348,14.0613641,73.70677564,90.81468073,74.02839183,18.02420687,47.680115,28.39229958,83.16000744,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 01:12:00,31563.6215,105.4653124,1034.895974,37.28125077,85.18948934,80.15403887,4.329063312,36.07967747,40.69467683,28.69119283,95.65869889,2.401856558,1092.767071,1035.860891,7.702459794,107.4336056,1,57.76863783,106.9500511,64.30041794,58.22769818,20.83575598,13.18968668,-38.37557478,23.08666612,14.02152877,86.17192844,90.80448415,62.44846362,20.28154829,67.63004046,34.38606271,76.16459043,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 01:27:00,31463.27167,91.13052748,2723.042461,41.71971513,90.99796256,13.89258632,1.564630279,69.3167541,47.48948053,44.79694218,484.7762942,1.891411289,1091.455085,1021.804303,7.729656723,26.4305649,0,64.28697555,66.38252862,98.64755786,104.5840696,109.4445332,12.62292037,51.58236045,29.47293403,14.07696036,60.21669926,90.81942691,70.29442827,35.05894671,57.2215626,33.49097102,76.10724809,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 01:28:00,31428.08801,103.5214314,742.050437,50.39884834,83.50315536,80.28024443,10.79236175,52.6348149,14.5321247,0.0,76.76440066,1.286237205,1091.245803,1094.28261,7.738504771,99.99231964,0,77.91260312,41.78574756,112.6963187,47.33356871,41.03309131,12.40569735,25.5974563,28.8477366,14.39446067,49.47222057,90.8214621,82.0777978,23.13871397,80.54013524,30.63499711,79.0392335,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 02:06:00,31560.28855,92.41718699,2465.544516,56.49345677,90.94256339,39.48111925,2.919917117,29.22031213,37.77614584,60.00517734,144.0293511,1.202934787,1092.486351,939.0287517,7.705246054,100.500904,0,40.8317084,32.4287409,17.06187202,37.9562676,30.12608505,12.17804039,21.0009179,32.66815213,13.94731871,88.96980442,90.80705651,117.5978697,54.38743634,60.26286936,29.2871101,77.33299759,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 02:10:00,31501.58123,101.9146561,2380.472929,41.92645019,89.95882232,46.13251517,1.952730996,12.57132761,0.0,72.18316166,359.7491438,1.802625562,1091.912278,1015.023454,7.718379387,58.59384698,0,58.15734164,38.12106426,35.9668363,70.39236359,99.49930293,12.23580626,14.39227562,17.66155465,14.29805034,92.1998697,90.81295493,69.35989231,22.77960357,52.53487456,28.14288546,82.33260408,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 02:24:00,31602.5242,92.34392176,2735.497626,48.75012978,91.18308485,76.73254591,7.92124858,45.5721961,14.66445251,31.42392483,424.6446244,2.600755785,1093.22522,922.6125091,7.697851094,39.94366743,0,28.61826732,48.08993454,33.97201193,109.446674,57.493752,13.02703747,14.98536331,30.79955514,14.04420874,68.90007245,90.80144572,97.39591463,27.63191623,61.30844867,29.43116755,81.87049954,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 03:00:00,31770.99675,97.36100283,3585.723522,39.71523974,88.91748311,2.894966199,5.200883003,46.72196413,0.0,71.72741175,247.6815658,0.75941749,1095.039279,975.5696427,7.672051837,63.94175274,0,0.571958615,29.70053683,58.84342159,34.6754593,63.16594409,12.76946166,43.25917557,21.12910424,14.20607339,53.55669561,90.77984248,33.33045152,20.88096998,50.35385141,31.85229443,83.66777209,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 03:02:00,31730.43593,90.56720163,2386.236628,58.98031005,95.20829621,30.18808244,4.116890103,19.40093312,0.0,41.17256967,600.7309778,1.659508031,1094.858767,1095.685016,7.673474233,73.38306013,0,85.20742531,104.568327,-4.626956805,81.91686835,67.96137494,12.4640818,29.62149598,15.08576453,14.11167574,54.75939809,90.78433042,107.3007152,26.71143159,43.37128217,33.14613778,80.84680164,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 03:28:00,31695.58016,87.29580633,2274.394465,52.69629704,87.31381981,59.81541195,2.668406041,59.23408596,10.5174357,53.08105764,681.6463554,1.480912138,1094.359837,1059.811881,7.683154773,222.7503107,0,87.59551561,79.22387805,46.16530827,70.73815625,47.99614311,13.84004519,6.867743132,21.46515866,14.30116075,44.35404554,90.78758843,28.76735361,57.18096651,90.70657818,32.46260168,79.20747864,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 04:36:00,31525.98499,104.4097202,1112.411443,49.80249059,89.57118108,86.01153924,3.028793156,33.04520775,15.15140499,36.41129453,600.4955412,1.807523636,1092.121214,1074.476824,7.712760477,70.74202179,0,68.95029884,-10.37169181,50.15944314,45.16448554,74.26236657,13.04807894,10.7787936,24.47598745,13.9753725,41.63333898,90.81116224,162.0180582,30.93908153,87.1807874,29.83830133,77.26780641,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 05:00:00,31610.05542,92.03918355,2167.134713,45.85635202,91.12263302,11.59206169,0.0,6.88861265,45.04387865,77.61488503,539.1944894,1.516493284,1093.632954,915.5378903,7.695022047,105.7262937,0,28.3385847,36.92063444,73.51002631,78.78115397,46.52047522,11.69553925,-11.40984739,21.38460841,14.20641575,50.00256116,90.79677448,26.56913097,22.98070395,34.45075544,33.01616112,78.5279545,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 05:45:00,31941.97113,102.72391,1865.366451,36.19454331,87.19620705,68.50254393,6.7484154,43.65490716,4.77999702,61.64449689,333.6048904,0.922107681,1097.47246,932.1408649,7.6095287,17.96331816,0,45.34883401,58.49451519,85.83862068,104.9831799,144.4243295,13.04756833,42.68270698,27.33139793,14.76813511,59.62195411,90.75371415,84.08633441,27.4377369,50.05689103,28.84253662,80.33271817,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 05:57:00,31804.68103,94.16853402,700.0,35.09098297,92.23437394,50.05643697,3.798702239,35.83257887,20.89838203,2.599757959,346.6689313,1.025042516,1095.674029,1114.117759,7.654911933,51.36879223,0,58.97158513,57.79120868,86.20034778,54.60930955,35.60314794,13.19713865,-11.1502736,25.94970677,14.56510811,68.52092343,90.77038147,110.8809606,25.93447236,57.70441979,28.3124475,84.12134937,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 06:14:00,31659.4006,98.32351937,2115.016178,42.54665784,85.57403913,0.166009466,1.939739106,55.18685812,5.685423173,47.86898738,519.5075074,1.868309541,1093.855779,970.8999531,7.692522717,135.0271112,0,90.59251966,21.41055917,90.38327901,34.29300625,52.80598085,13.3081548,3.012168853,22.59845795,14.23304636,99.15582253,90.79327745,47.06301456,18.42918565,41.21304623,31.16742445,82.42114327,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 06:14:00,31892.98736,91.69818304,1828.269764,53.94595685,87.97889919,72.3984482,7.51845988,27.66673396,45.0828502,80.38364104,289.555278,1.121867196,1097.17819,1037.46662,7.612595829,157.8785878,0,6.767873303,91.41658766,90.66340117,20.65567615,-25.34286878,13.60596488,59.03791839,21.76070075,14.25840721,98.98380671,90.75737509,97.97488229,26.91688677,61.7139827,29.78842807,82.03740603,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 07:12:00,31790.22665,89.84171562,2028.014469,34.19050719,91.22811605,24.60431415,2.182422038,38.50422318,39.55823442,56.70670801,568.9215017,1.557211827,1095.247594,1094.505134,7.663402614,73.20978591,0,17.01046918,96.20594214,79.70249978,44.37321939,121.0558862,13.27756559,-10.79230296,24.10015409,14.34533428,71.52696775,90.77487153,64.61050691,24.56126169,58.22724596,33.25714027,82.89885023,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 07:17:00,31876.2192,93.8636547,2257.202383,45.78418613,92.74952187,15.11756065,7.944906009,29.902356,28.62362451,53.2067008,517.9873187,1.341028261,1096.276711,1007.130005,7.636732463,150.369475,0,4.535352519,4.458682661,99.91173322,89.69086035,49.65281239,13.37089579,20.04762488,24.56653174,13.95814037,43.9867476,90.76654721,73.85119573,34.522913,65.37559525,28.34615049,84.33544674,0,0,0,01-01-2050 00:00,No Failure
VEH0000,BMW,2023-01-01 08:20:00,31964.83861,101.5044161,2065.48782,44.46741457,89.73511518,42.85610457,5.389809587,36.2280936,46.01581768,25.68843051,462.364386,1.861727395,1098.088149,1146.863778,7.597231421,24.68520816,0,2.447451249,-14.66265299,96.21212516,57.80451191,88.04025929,13.1113729,-10.35378548,25.21971433,14.55126018,53.07749001,90.74792683,107.7197745,34.95505509,40.10117638,30.14649526,77.81177014,0,0,0,01-01-2050 00:00,No Failure
